Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2019-01-02T15:00:00.0/2019-01-02T15:15:00.0;30.8589;13.2875;3.6791;9.6084;41.4730;7.7258;0.0000;7.7258;0.0000;1.0000
2019-01-02T15:15:00.0/2019-01-02T15:30:00.0;20.9308;7.7505;1.3618;6.3887;22.1026;5.0387;0.0000;5.0387;0.0000;1.0000
2019-01-02T15:30:00.0/2019-01-02T15:45:00.0;10.4542;3.1479;0.1774;2.9705;4.7204;1.8545;0.0000;1.8545;0.0000;1.0000
2019-01-02T15:45:00.0/2019-01-02T16:00:00.0;1.1352;0.2807;0.0046;0.2761;0.0000;0.0396;0.0000;0.0396;0.0000;1.0000
2019-01-02T16:00:00.0/2019-01-02T16:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T16:15:00.0/2019-01-02T16:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T16:30:00.0/2019-01-02T16:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T16:45:00.0/2019-01-02T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T17:00:00.0/2019-01-02T17:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T17:15:00.0/2019-01-02T17:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T17:30:00.0/2019-01-02T17:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T17:45:00.0/2019-01-02T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T18:00:00.0/2019-01-02T18:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T18:15:00.0/2019-01-02T18:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
