edition,centre,typeOfLevel,level,dataDate,stepRange,dataType,shortName,packingType,gridType,value1,value2,value3,value4
1,ecmf,surface,0,20210102,24,fc,10u,grid_simple,regular_ll,9999,9999,-0.86691,-0.840543
1,ecmf,surface,0,20210102,24,fc,10v,grid_simple,regular_ll,9999,9999,-3.94501,-3.82539
1,ecmf,surface,0,20210102,24,fc,2t,grid_simple,regular_ll,9999,9999,272.352,272.281
1,ecmf,surface,0,20210103,1,fc,10u,grid_simple,regular_ll,9999,9999,-0.622634,-0.625564
1,ecmf,surface,0,20210103,1,fc,10v,grid_simple,regular_ll,9999,9999,-4.09601,-3.96856
1,ecmf,surface,0,20210103,1,fc,2t,grid_simple,regular_ll,9999,9999,272.112,272.036
1,ecmf,surface,0,20210103,2,fc,10u,grid_simple,regular_ll,9999,9999,-0.745514,-0.710358
1,ecmf,surface,0,20210103,2,fc,10v,grid_simple,regular_ll,9999,9999,-4.17849,-4.04616
1,ecmf,surface,0,20210103,2,fc,2t,grid_simple,regular_ll,9999,9999,272.066,271.978
1,ecmf,surface,0,20210103,3,fc,10u,grid_simple,regular_ll,9999,9999,-0.753731,-0.76252
1,ecmf,surface,0,20210103,3,fc,10v,grid_simple,regular_ll,9999,9999,-4.02958,-3.92021
1,ecmf,surface,0,20210103,3,fc,2t,grid_simple,regular_ll,9999,9999,272.312,272.23
1,ecmf,surface,0,20210103,4,fc,10u,grid_simple,regular_ll,9999,9999,-0.856277,-0.848465
1,ecmf,surface,0,20210103,4,fc,10v,grid_simple,regular_ll,9999,9999,-4.244,-4.10874
1,ecmf,surface,0,20210103,4,fc,2t,grid_simple,regular_ll,9999,9999,272.541,272.451
1,ecmf,surface,0,20210103,5,fc,10u,grid_simple,regular_ll,9999,9999,-0.911934,-0.909004
1,ecmf,surface,0,20210103,5,fc,10v,grid_simple,regular_ll,9999,9999,-4.25698,-4.10561
1,ecmf,surface,0,20210103,5,fc,2t,grid_simple,regular_ll,9999,9999,272.882,272.818
1,ecmf,surface,0,20210103,6,fc,10u,grid_simple,regular_ll,9999,9999,-0.908467,-0.932881
1,ecmf,surface,0,20210103,6,fc,10v,grid_simple,regular_ll,9999,9999,-4.24238,-4.09052
1,ecmf,surface,0,20210103,6,fc,2t,grid_simple,regular_ll,9999,9999,273.276,273.223
1,ecmf,surface,0,20210103,7,fc,10u,grid_simple,regular_ll,9999,9999,-1.5318,-1.45367
1,ecmf,surface,0,20210103,7,fc,10v,grid_simple,regular_ll,9999,9999,-4.52768,-4.38071
1,ecmf,surface,0,20210103,7,fc,2t,grid_simple,regular_ll,9999,9999,273.883,273.895
1,ecmf,surface,0,20210103,8,fc,10u,grid_simple,regular_ll,9999,9999,-1.3784,-1.33446
1,ecmf,surface,0,20210103,8,fc,10v,grid_simple,regular_ll,9999,9999,-4.56616,-4.39623
1,ecmf,surface,0,20210103,8,fc,2t,grid_simple,regular_ll,9999,9999,273.891,273.956
1,ecmf,surface,0,20210103,9,fc,10u,grid_simple,regular_ll,9999,9999,-1.4368,-1.40652
1,ecmf,surface,0,20210103,9,fc,10v,grid_simple,regular_ll,9999,9999,-4.68351,-4.51261
1,ecmf,surface,0,20210103,9,fc,2t,grid_simple,regular_ll,9999,9999,274.24,274.299
1,ecmf,surface,0,20210103,10,fc,10u,grid_simple,regular_ll,9999,9999,-1.70142,-1.61743
1,ecmf,surface,0,20210103,10,fc,10v,grid_simple,regular_ll,9999,9999,-4.56156,-4.36869
1,ecmf,surface,0,20210103,10,fc,2t,grid_simple,regular_ll,9999,9999,275.325,275.344
1,ecmf,surface,0,20210103,11,fc,10u,grid_simple,regular_ll,9999,9999,-2.12961,-2.16379
1,ecmf,surface,0,20210103,11,fc,10v,grid_simple,regular_ll,9999,9999,-5.13356,-5.10182
1,ecmf,surface,0,20210103,11,fc,2t,grid_simple,regular_ll,9999,9999,276.288,276.319
1,ecmf,surface,0,20210103,12,fc,10u,grid_simple,regular_ll,9999,9999,-3.23608,-3.10522
