Temperature,West_East_Wind,South_North_Wind
0.20962524,0.8403168,-3.0065918
-0.18319702,0.9656677,-2.5019226
-0.21786499,1.1554108,-2.0643768
-0.7322693,1.2261353,-1.6325989
-1.2393494,1.2317505,-1.2358246
-0.14193726,1.0984192,-0.94332886
1.768219,0.999115,-0.7845764
2.681305,1.2325287,-0.92523193
2.9254456,1.1226044,-1.1576843
2.9984436,1.052536,-0.6444092
2.9181213,1.343277,0.15141296
2.2025452,1.3543854,0.74061584
0.81729126,1.3495636,1.309967
-0.5862732,1.1540375,1.6622314
-0.86849976,1.2653503,1.6454163
-1.3987732,1.2618408,1.857254
-1.6541443,1.2306213,1.97258
-1.6177673,1.1427765,2.027235
-1.3963318,1.1672821,2.132388
-1.2049255,1.4260559,2.2018948
-0.92855835,1.3542585,2.3226862
-0.77645874,1.2434692,2.4669304
-0.7051697,1.052948,2.6867867
-0.2762146,0.624527,3.1068716
-0.37802124,0.6980591,3.6235504
0.05215454,0.87008667,4.2094727
0.9955139,1.5475311,4.828659
1.6815491,2.427475,4.435425
2.4061584,2.778305,3.6291962
3.058258,2.6626587,2.752655
3.7538147,2.4129791,2.0435486
4.650543,1.8754578,1.5936279
4.8780823,1.3209076,1.4470673
5.00943,0.9681854,1.771347
4.9388733,0.30949402,1.7486267
4.4064026,-0.25299072,1.7962952
3.8180237,-0.8349762,1.8616638
3.7916565,-1.4413757,2.0581055
4.1371155,-0.83251953,3.9624634
4.787262,0.5478668,4.9939117
4.8211975,0.3705902,5.0729523
4.792877,0.033950806,5.58638
5.0436096,1.47966,6.1957397
5.5282288,2.5522919,5.805237
6.1376038,3.3521729,5.0231476
6.5384827,4.5851135,3.6876373
6.486969,5.643158,1.7720947
5.51651,5.493927,0.31132507
4.5377502,5.160309,-0.6027832
4.195709,4.7550507,-1.1872253
4.0084534,4.17511,-1.1456451
3.940094,3.7082977,-0.99864197
3.8163147,3.198349,-0.7103567
4.094879,2.753601,-0.36618996
4.9979553,3.0678558,-0.08427429
5.7066956,3.9832153,-0.49779606
6.0851135,4.0825806,-0.85090065
6.424713,3.6891632,-0.9294605
6.538971,3.2439423,-0.7369137
5.8893127,2.672104,-0.24971771
5.0834045,2.0997314,0.23202038
3.9845276,1.7554169,0.85849476
3.0089417,1.513855,1.0897522
1.7191467,1.0754242,1.3203583
0.4256897,0.43696594,1.7552538
-0.6590271,0.02482605,1.9331942
-1.3460388,-0.30093384,1.9899769
-1.4847107,-0.5344238,2.0577135
-1.2918396,-0.7949829,2.1223392
-1.1548767,-1.1122894,2.1439743
-0.6018982,-1.5167236,2.235876
0.32876587,-1.8797607,2.5128174
1.0465393,-2.1135101,2.9180756
1.6305237,-2.1815643,3.4539795
2.4493713,-2.4027557,3.6582336
3.2662659,-2.7505188,4.1107025
3.994049,-2.9632874,4.616684
4.548004,-3.0152283,4.8899536
5.1752014,-3.005188,4.9057465
6.0397034,-2.8461914,4.9140625
6.9859924,-2.3432007,5.081711
7.9440002,-1.4059296,5.2829742
9.054108,-0.6112976,5.434742
9.630768,0.106277466,5.5459023
9.47525,1.9771729,4.7285347
8.91983,4.3924103,3.0794897
7.45401,3.9795074,2.2397137
6.2486877,3.7784576,2.6529675
5.469879,3.7342682,2.6414595
4.6925354,2.9794617,2.675212
3.8421936,2.2276611,2.9173021
3.3802795,1.7558746,3.2540064
2.7164612,1.5093842,3.48493
2.646637,1.5224915,3.758315
2.5238342,1.5745907,3.9849796
2.521881,1.8676052,4.2601376
2.4884338,2.004551,4.1947374
2.3434143,1.7358303,4.1812944
2.113678,0.9894619,4.0045443
2.0411682,0.6763859,4.114502
2.264557,0.47914314,4.4987936
3.0631409,0.35629463,5.0416784
3.912506,0.892149,5.8724613
4.9127502,0.8811054,4.7687883
5.7877502,3.3478298,6.088171
6.0743713,2.8050423,4.441948
6.273834,2.0351915,3.5635004
5.9344788,1.3756075,3.084772
5.094635,0.06554699,2.401351
4.24942,-0.9349766,1.8101177
4.0274963,-1.8634415,1.6593933
4.0672913,-2.3559494,2.0748596
4.1649475,-2.2783585,2.5484924
4.2728577,-2.1673298,2.8430939
4.2601624,-1.7564297,3.0381775
4.1976624,-1.0467911,2.9403992
4.0294495,-0.088487625,2.4774542
3.6249084,2.1855679,1.167881
2.6637268,3.096263,-0.6125946
2.0746155,3.546359,-1.2329731
2.113678,3.8852758,-1.4643059
2.3971252,3.3621044,-0.80566216
2.6244202,2.4352884,0.25298882
2.2137756,2.439539,1.2108402
2.249176,2.6276016,1.4915733
3.3304749,2.9438553,1.4811249
4.5277405,2.8322601,1.8064251
5.4498596,4.043564,2.0006008
5.75943,4.380768,2.1840115
5.8246155,4.191345,2.3262768
5.6444397,4.004837,2.668806
5.1385803,3.290207,2.8216648
4.43985,2.2999573,3.2225628
3.854889,1.6744843,3.6080132
3.3946838,1.483017,3.843298
3.245758,0.9308777,4.055889
3.2828674,0.40112305,4.2688847
3.5626526,-0.21821594,4.4021063
3.8663635,-0.62872314,4.7793865
4.4405823,-0.34614563,5.185153
5.1808167,0.19619751,5.481186
5.8973694,0.59329224,5.766247
6.34317,0.27941895,6.2129173
6.618805,-0.3274994,6.944166
6.813141,-0.4872589,7.15641
7.1385803,-0.77201843,7.2132673
7.5799866,-0.18312073,7.8061295
8.00943,1.513794,8.64729
7.0038147,2.6900787,9.203278
6.4649963,2.361847,9.782209
6.249176,4.4110107,9.510193
5.7641907,5.8754883,7.996916
5.914337,6.468872,6.9077454
6.568512,6.6847534,6.458618
6.8211975,6.3838043,6.0050507
6.5021057,5.816559,5.7097626
6.058014,5.6089783,5.3927155
5.6578674,5.8533173,5.374481
4.957184,5.296341,5.5697327
4.6837463,5.5386963,6.071457
4.548004,5.967575,6.4743958
4.4930725,6.0083466,6.7709045
4.4066467,6.942856,6.7608185
4.0885315,8.027664,5.474167
3.8817444,7.8404846,3.6885834
4.77359,7.41481,1.2889557
5.0882874,8.6822815,-0.35001183
5.103668,8.063019,-0.60504055
4.9881897,7.896393,-0.69135857
4.8919983,7.564377,-0.70398235
4.7914124,6.9625244,-0.41645432
4.6942444,6.049011,0.27483082
4.7547913,5.6108856,0.62971306
5.14859,5.462143,0.8753271
5.5624084,5.49704,0.874383
6.11734,5.7767944,0.6892595
6.357086,5.324127,0.62554264
6.539459,4.912155,0.54805946
6.4169006,4.3032227,0.62422276
5.8851624,3.318695,0.8677578
4.991852,2.5973969,1.1135616
3.8744202,2.0884705,1.4013901
3.020172,2.148346,1.6090755
2.749176,2.2099915,1.642273
2.3507385,1.8720398,1.5384827
2.0694885,1.6120148,1.7073059
1.9386292,1.6504669,1.7134094
1.8485413,1.785675,1.4872894
1.981842,2.058792,1.1402588
2.0299377,2.4638672,0.6511078
1.9757385,2.6703796,0.19543457
1.8680725,2.6532135,0.018569946
1.6869202,2.6331787,0.25700378
1.3385315,2.4997864,0.73902893
0.4947815,2.7606506,0.80578613
0.44766235,2.9695587,0.7379608
0.9239807,3.4958344,0.6450958
2.0726624,3.7966003,1.180481
3.5099182,3.6672058,1.6856995
4.1612854,4.7358093,2.1595917
4.9378967,4.925186,2.7653503
5.14151,4.8934174,3.069641
4.1579895,3.68721,3.0533905
3.1808167,3.0565186,2.6611786
2.4464417,2.093216,1.390976
2.464508,1.9849548,0.4076538
3.8544006,2.4447174,-2.7308655
4.0748596,2.517929,-3.2045746
3.9913635,2.3202667,-3.0778503
3.9491272,2.1085205,-2.5124664
3.8771057,2.2037354,-1.7874146
3.4601135,2.4034119,-1.4633179
3.3126526,2.4006348,-1.8751984
3.448639,2.0676422,-2.2500153
3.554596,1.7433014,-2.3521423
3.0941467,1.4807434,-2.1147919
2.4544983,1.4412994,-1.5493469
1.6070862,1.4606476,-1.0727844
0.61538696,1.7402496,-0.3377838
-0.6480408,1.760498,0.46791077
-0.74765015,1.2225952,0.72766113
1.9200745,0.42181396,0.75914
4.3592834,0.47943115,1.1888428
5.4234924,0.68341064,1.7425385
5.945709,0.55929565,2.3319397
6.4515686,0.92907715,2.8806
6.681305,1.2813721,3.4335175
6.4440002,1.0888367,3.0355377
6.0953674,0.7231293,3.2014618
5.3365784,0.35705566,3.3044586
5.3763733,0.53526306,3.7207794
5.358795,0.72468567,3.8951416
5.0033264,0.54374695,4.0151825
4.590973,0.39605713,4.146454
4.3768616,0.50819397,4.338272
4.259918,0.72709656,4.5600433
4.5846252,0.8235626,4.8151703
4.794586,0.8825989,4.857361
5.39859,0.9346161,4.9318695
6.006256,1.2888336,5.1406097
6.401764,1.4899597,5.1585083
6.6217346,1.5256195,5.3566895
7.643463,1.8442383,5.447281
7.9691467,2.2673798,5.502823
8.427643,2.158722,5.563263
8.859283,2.3335419,5.5330048
9.301788,2.8249054,5.036911
10.057526,3.3479004,4.1341553
10.452301,3.3397217,3.6693535
11.195465,3.1270905,3.3871078
11.350861,2.9881897,2.8800488
11.331085,2.2603455,2.481104
10.414459,1.3074188,2.4385605
9.190094,0.31626892,2.4829826
8.142242,0.16815186,2.2207184
7.627716,-0.35466003,2.3700104
7.740753,-0.6955414,2.5276794
7.8784485,-1.0002441,2.8592834
8.204742,-0.9690094,3.824585
8.5555725,-0.040161133,4.6236877
8.976471,0.8620148,5.053955
8.748199,1.0677795,5.2179413
8.449371,1.068573,5.252884
8.243317,0.84542847,5.2013702
8.097565,0.7976074,5.223404
8.10733,0.762619,5.2662964
8.479889,0.31576538,5.2455597
8.493317,0.5218811,5.314743
8.5416565,0.8352356,5.261902
8.679108,0.7353668,5.4921265
8.973785,0.8343353,5.631439
9.239166,0.6214905,5.3729095
9.91507,1.4449768,6.5825653
10.503326,1.684082,7.076126
10.759674,1.1614532,6.3736115
10.539459,0.7939606,6.0060425
10.048859,0.93032837,5.6662292
9.573395,1.1117401,5.484955
8.965973,0.9545288,5.6583557
8.6041565,1.2053528,5.5329895
8.325592,1.5924072,5.16243
8.193268,1.622345,4.90979
7.962555,1.4422455,4.7799225
7.7206116,1.2543182,4.6212616
7.8453674,1.0099945,4.5605316
7.83902,0.8101349,4.527954
7.6566467,0.61027527,4.410721
7.6734924,0.4581604,4.401413
7.5765686,0.3773346,4.381378
7.5973206,0.36045837,4.3935394
7.751129,0.09025574,4.3337708
7.6546936,-0.044708252,4.4239197
7.744049,-0.06336975,4.5751953
8.017487,-0.16029358,4.222748
8.632721,-0.15844727,4.8890076
9.441803,-0.12702942,4.993927
10.407867,-0.26739502,4.9599
11.052032,-0.5670929,4.746994
11.474762,-0.9135895,4.422653
11.366364,-0.95188904,4.703964
10.642853,-0.9289551,4.690155
9.757355,-0.8119507,4.7210236
8.671783,-0.87008667,4.7610626
8.154694,-0.8633423,4.8822937
7.560211,-0.8369293,4.933365
7.0431213,-0.8156738,4.9605255
6.5106506,-0.6977234,5.0177155
6.25943,-0.71969604,5.0675354
5.9586487,-0.78411865,5.0850677
5.6854553,-0.8869629,4.933548
5.4371643,-0.8454132,4.926834
5.291168,-0.8102112,5.009491
5.160797,-0.7404938,5.1190033
5.148834,-0.7537079,5.221512
5.098297,-1.0819702,4.946045
5.186676,-0.93621826,5.106613
5.841461,-0.7630615,5.418991
7.221588,-0.417099,4.8247223
8.713043,-0.33085632,5.3169556
10.190216,-0.26956177,5.5748596
11.34671,-0.15536499,5.641098
12.211334,-0.096572876,5.4505615
12.455841,-0.6296997,4.540573
12.187653,-0.4411316,5.0953217
11.901154,-0.611969,5.1060696
11.682159,-0.5716858,5.3028107
11.248322,-0.45428467,5.579422
10.9791565,0.1618042,5.7948
10.496368,1.2622833,5.753067
9.73233,2.0037842,5.3538666
9.309235,1.9539795,5.1355286
9.297882,1.9238434,5.1753693
8.58609,1.9663849,4.9818726
8.3815,2.1456757,4.694351
8.184479,2.4084015,4.410426
7.9479065,2.613617,4.1441956
7.679596,2.5213623,4.025633
7.4234924,2.3766174,3.9698486
7.0204163,2.2247925,3.8402023
6.776764,1.4620056,3.9497623
6.589264,1.0383759,4.186491
6.8839417,0.43040466,4.302557
7.577667,1.1966095,6.0411396
8.317291,0.9139862,6.0287285
8.7118225,0.35014343,5.561453
9.025787,-0.039794922,6.0295525
9.221588,-0.89582825,4.6545105
9.101471,-0.8391266,5.136751
8.889313,-0.798996,5.1219463
8.571686,-1.0419159,5.2224426
8.428375,-1.6406403,5.2200775
8.528473,-1.8032532,5.262253
8.662018,-1.8285675,5.352463
8.9878235,-1.6321106,5.6558695
9.24942,-1.522583,6.0454407
9.461212,-1.4369354,6.670334
9.560577,-1.3609161,7.0878506
9.513947,-1.356247,7.184387
9.479034,-1.4930115,7.135269
9.406891,-1.6746979,6.9897766
9.2690735,-1.3047943,6.805847
9.068634,-0.6877899,6.0662384
8.708282,-1.1608734,6.0224457
8.483063,-0.07662964,6.016342
8.194855,0.78567505,5.1381073
7.8801575,0.75579834,4.88768
7.198517,1.5530853,6.29895
7.698883,1.3770752,5.624161
8.105621,1.3775482,5.5528717
8.614166,1.5544586,6.0141754
8.712555,0.9948425,6.1254883
8.635651,0.4772644,6.6128693
8.276764,0.18849182,6.40242
7.6581116,0.50115967,6.1368866
7.148346,0.58636475,5.8900604
6.8314514,0.8736267,6.015808
6.6427307,1.0828857,6.3707275
6.4147034,1.3502808,6.713318
6.2097473,1.9565125,6.704468
6.0212708,2.3989716,5.9473724
5.8506165,2.466629,5.434967
5.469635,2.315918,5.319336
5.1219788,2.2265015,5.4774933
4.894684,2.2416687,5.728302
4.7552795,2.2123108,5.9045258
4.701935,2.3152924,5.9713593
4.410553,2.4955597,5.500473
4.2740784,2.4813232,5.1873016
4.466461,2.4733887,5.0584526
5.0455627,2.269043,4.4861183
6.0191956,4.922043,5.1058903
6.790924,4.544922,3.8107443
7.1283264,5.6256104,3.1381845
7.5328674,5.3280334,2.2848883
7.426178,5.250412,1.8345337
7.266266,4.9288483,1.3332195
6.9569397,4.195526,0.96850014
6.2845764,4.075699,0.96105385
5.9934387,3.6593323,0.8145685
5.7920227,3.2584076,1.0138416
5.5970764,2.9282227,1.181427
5.2149963,2.8495026,1.4116821
5.115387,2.925232,1.512497
5.13443,2.9400024,1.6470795
5.0748596,2.9928741,1.763977
4.8138733,2.9934845,1.8940582
4.970978,2.9633636,1.8743134
4.483551,2.4710236,1.9388123
3.9980774,1.8016052,2.3117828
3.5161438,1.1740417,2.5922241
3.740631,0.9414978,2.8502045
3.7340393,0.59043884,3.0080566
4.0484924,0.22416687,3.1968994
4.5660706,-0.26405334,3.0597992
5.207306,-0.4783783,3.6732635
5.933014,-0.7761688,4.136215
6.158844,-1.337677,3.878296
6.2912903,-1.4985199,4.047531
6.3751526,-1.3328705,5.2309113
6.144928,-1.373642,5.502365
6.289093,-1.1675262,5.5904083
6.5262756,-0.63027954,5.7332916
6.71402,-0.094055176,5.6952515
7.136139,0.48886108,5.5498962
7.539459,0.8691406,5.386139
7.8871155,0.87550354,5.3109074
8.186188,0.90953064,5.370947
8.483307,1.0318451,5.4731407
8.915192,1.1331635,5.569748
9.143829,1.1521912,5.6677914
9.27298,1.014267,5.734433
9.215973,0.94781494,5.8404837
9.19278,0.78764343,5.9964848
9.142242,0.58195496,6.233325
9.088776,0.15086365,5.9902496
9.177643,0.35395813,6.135742
9.53714,0.7583313,6.091873
9.997223,1.1463165,5.8826847
10.369293,1.3948822,5.4655237
10.7933655,1.8599548,5.3372726
10.70694,1.946228,4.3155365
11.067169,1.976654,3.7352142
10.552765,2.3577423,3.389267
10.497711,1.7099304,2.9304657
10.402374,1.085556,2.7843628
9.783478,0.34762573,2.6741333
9.521759,-0.018188477,3.3821106
9.4652405,0.09553528,4.008194
9.86441,0.20727539,4.2815666
10.054474,-0.010803223,4.32938
10.172516,-0.06022644,4.3612366
10.292877,-0.37239075,4.1600494
10.710358,-0.40055847,4.2913513
10.89151,-0.25811768,4.3694935
11.035309,0.014953613,4.46122
11.121246,0.24691772,4.4456787
11.196686,0.34423828,4.467716
11.266266,0.28593445,4.5690002
10.926178,0.19320679,4.8002434
10.742584,0.144104,4.8651047
10.830597,-0.020324707,5.041992
11.173126,-0.3963623,4.97493
11.695953,0.10719299,6.880081
12.469391,0.41252136,6.6128235
13.077789,0.21713257,6.0508423
13.465485,0.044692993,5.7750244
13.395538,-0.09414673,5.340515
12.981598,-0.31021118,5.245697
12.114044,-0.38380432,5.307495
11.147369,-0.3761444,5.4342346
10.638214,-0.8386078,5.124588
10.118805,-1.196701,5.278946
9.629913,-1.3276367,5.537689
9.126373,-1.5895538,5.642029
8.82608,-1.8782654,5.7461853
8.905304,-1.3394928,6.2069855
8.862701,-1.900589,6.088272
9.16275,-1.7741241,6.386307
9.963776,-0.989624,6.6383514
10.552887,-0.7644043,6.729435
10.717682,-0.4873352,6.644623
10.923737,-0.28274536,6.264803
11.665924,-0.2742157,5.911873
11.5961,-0.6161041,5.644223
11.668488,-0.829895,5.5025682
11.887482,-1.1319275,5.292695
12.105377,-1.5950623,4.5423717
12.138702,-1.8590393,4.8414516
12.087311,-1.8688202,4.852849
12.101593,-1.9463806,5.2006445
12.711578,-2.0997314,5.506666
13.063385,-1.8457642,6.6672516
12.968658,-1.8929901,6.759115
12.5503235,-1.8744202,6.7389526
11.877228,-1.69487,6.7140293
11.46048,-1.6170807,6.5931168
11.214142,-1.7022095,6.488756
10.967682,-1.6593475,6.325433
10.769196,-1.8018799,6.219015
10.652496,-1.8455963,6.22464
10.344635,-1.9457855,6.3896847
10.202545,-1.8535767,6.594885
10.2743225,-1.7436371,6.668661
10.469635,-1.5422974,6.738493
10.535309,-1.3963165,6.655611
10.364899,-1.2684021,6.458599
10.873199,-0.9842987,6.432831
10.823883,-0.85279846,6.130369
10.816681,-0.6039276,5.8576803
11.121002,-0.41815186,5.708557
11.451202,-0.45224,4.771408
11.900787,0.37109375,5.404587
12.335236,1.7676392,6.058365
12.562164,1.9146423,5.1846466
12.524933,1.9450226,4.4262238
12.369415,2.405136,4.3434143
11.705353,2.6403656,3.92984
10.968658,2.8194885,3.1224976
9.770294,2.723938,1.8536987
8.872833,2.0399628,1.2534943
8.141876,1.0421906,1.4600983
6.9408264,0.38316345,1.7207947
5.6910706,-0.20881653,1.7196589
4.4687805,-0.76646423,1.6145372
3.7574768,-0.8095703,1.7444706
3.2131653,-0.96058655,2.0059967
3.2394104,-1.5434113,2.004715
3.2469788,-1.3666687,2.0188408
3.42276,-1.4905701,2.1193352
4.065094,-1.47995,2.369752
4.3766174,-1.9225159,2.4340668
5.0924377,-2.3256989,2.6513824
6.0350647,-2.7036743,3.1128387
6.7513733,-3.2043915,4.055435
7.5384827,-3.2439575,4.4511566
8.284088,-2.4316864,4.950897
9.08194,-1.5549316,5.046463
9.771149,-1.4051666,4.8652954
10.295563,-1.3493347,4.660904
11.006989,-1.109375,5.166809
10.92984,-1.3352661,4.462021
10.570709,-1.7028961,4.5163727
10.23941,-1.3205872,4.646393
10.080353,-1.2572937,4.6539917
10.015167,-1.0404053,4.4815216
9.965973,-0.4908142,4.3086395
9.960114,0.13006592,4.1579895
9.832916,-0.077423096,4.0092163
9.340973,-0.16485596,3.6770325
8.999908,-0.2270813,3.412735
8.6805725,-0.54447937,3.0933228
8.6839905,-0.66789246,2.843216
8.377106,-0.8318939,2.7866516
7.805084,-1.0179291,2.8660583
7.1473694,-1.3664398,2.8765717
7.3382874,-1.6266785,3.0617676
8.206085,-1.5342255,3.4039917
9.265411,-1.3014221,3.3718872
10.586578,-1.4312286,4.032959
11.91214,-1.3811646,4.23645
12.718292,-1.5483704,4.089798
13.311066,-1.528183,4.018814
13.357086,-1.5762787,3.6263733
12.985016,-1.4013367,4.1217957
12.168488,-1.3627167,4.0582275
11.148468,-1.3845367,3.986618
10.23526,-1.3891602,3.8326416
9.48941,-1.3193359,3.7141724
8.975006,-0.88786316,3.781433
8.521637,-0.31880188,3.789215
8.126129,0.013549805,3.654007
7.6283264,0.19255066,3.3954773
7.167877,0.30970764,3.0104218
6.690338,0.31137085,2.6544495
6.2157288,0.32867432,2.3403778
5.7533264,0.33110046,1.9933472
5.1773987,-0.072631836,1.804718
4.2606506,-0.6932373,1.6627655
3.6427307,-0.79545593,1.6278381
3.2245178,-0.64785767,1.442049
4.7018127,-0.3884735,1.0233059
7.660431,-0.32678223,0.98225975
9.451202,-0.46525574,1.0934658
10.943024,-0.77142334,1.2074041
12.005768,-1.0677643,1.3810673
12.6041565,-1.3126068,1.6463318
12.853302,-1.5270233,1.7616625
12.586334,-1.7225952,1.7282524
11.529816,-1.8153992,1.9575405
9.988312,-1.6717529,2.243185
8.827423,-1.349884,2.3704376
7.7798157,-1.165863,2.3523407
6.958893,-1.0393829,2.3653412
6.287262,-0.88482666,2.381485
5.792389,-0.8259945,2.446437
5.424469,-0.66914177,2.485321
5.3087463,-0.43771362,2.4493408
5.0018616,-0.06756592,2.305832
4.459381,0.18374634,2.1469574
3.8910217,-0.0078125,2.117157
3.1493225,-0.17814636,2.1314087
2.6542053,-0.014022827,2.1298828
2.5543518,0.27008057,1.9307556
2.29776,0.32824707,1.8323822
3.997223,0.25135803,1.475708
7.0139465,0.5271759,1.5922089
8.580109,0.8449249,1.5146179
9.819366,0.7663727,1.133667
10.826447,0.48506165,0.8444824
11.472321,-0.0030822754,0.7019806
11.723053,-0.71739197,0.48602295
11.609528,-1.0544434,0.56225586
10.927643,-1.2288513,0.46253967
9.642609,-1.4595184,0.53897095
7.5049133,-1.5826874,-0.04598999
6.0499573,-1.6891937,-0.18511963
4.9339905,-1.7991333,-0.20529175
3.9918518,-1.798996,0.10620117
3.2235413,-1.6524506,0.54467773
2.7049866,-1.4085999,0.853714
2.3773499,-1.104126,1.0130463
2.3797913,-0.9610138,0.96595764
2.8719788,-1.0222168,0.97047424
3.7001038,-1.0516968,0.94607544
4.0221252,-0.7701721,1.2959442
4.2394104,0.17236328,1.4045563
4.254547,0.37609863,1.1686249
4.400055,0.4618988,0.55033875
4.692047,0.3481903,0.29348755
5.1513977,0.49264526,0.13336182
5.549347,0.68240356,-0.106306076
6.315216,0.9944916,-0.44750977
6.9032288,1.4614716,-0.5522003
7.705963,2.2564545,-0.528656
8.278961,2.8317108,-0.8876343
8.623566,2.4374237,-1.2360888
8.648712,1.7165833,-1.34408
8.302032,1.0436554,-0.9915638
7.88443,1.1690216,-1.1359425
7.646393,1.22612,-0.5785341
7.5384827,1.244278,-0.15501404
7.445465,1.2140808,0.18935776
7.3002014,1.381073,0.55935764
7.37796,1.4873047,0.63199043
7.0903625,1.4775238,0.7636175
7.0073547,1.556488,1.0090113
6.9425354,1.4472198,1.1119242
6.7236633,0.83862305,1.284378
6.575348,0.64463806,1.6079311
6.427887,0.27967834,1.8118839
5.8508606,0.299469,1.8845139
5.6489563,0.4326172,2.4501534
5.8417053,0.14376831,2.8999481
6.396881,-0.09843445,3.6299133
7.210846,-0.19750977,3.6473618
8.332428,0.14331055,4.245926
9.545563,0.6094055,4.64093
9.9964905,0.6899109,4.648941
10.070587,0.8242798,4.464691
9.771027,0.6047058,3.603241
9.290924,0.38323975,2.9799194
8.7829895,-0.14997864,2.6323242
8.260773,-0.21765137,2.29187
7.9894104,0.08981323,1.794342
7.676178,0.39959717,1.4386396
7.4086,0.79141235,1.1965828
7.1352844,1.2343597,1.084095
6.6697083,1.6985321,0.80813503
5.931305,2.0732574,0.77481174
5.715851,1.7799377,1.0072479
5.179962,1.2918549,1.547493
5.34671,0.81715393,1.8392515
5.280182,0.25090027,1.9844751
4.9900208,0.17158508,2.9146357
4.489044,-0.022491455,3.560913
4.428253,-0.8492584,4.302429
4.7739563,-1.5835266,5.128586
5.18631,-1.5236053,6.0367126
5.775055,-1.8261871,5.7238007
6.4770813,-1.802475,5.0555725
7.2916565,-0.41085815,7.699005
8.606354,2.4382782,6.681671
8.265045,5.566391,5.274414
7.486969,5.7477264,4.6080627
6.9742737,5.2524414,4.8614655
6.3353577,4.6779785,5.244705
6.015045,4.437683,5.6388855
5.73526,4.5924683,6.005127
5.621002,4.922867,6.2358704
5.6212463,5.3974915,6.3191376
5.619293,5.609329,6.323929
5.6593323,5.8281097,6.1025696
5.4596252,5.9408417,5.665497
5.2843323,6.0449677,5.1078644
5.023346,6.0327454,4.5467377
4.954254,5.7048035,4.1286163
4.889557,5.238983,3.877472
4.8502502,4.8105774,3.6508484
4.6407776,4.238144,3.337616
4.698639,3.6617584,3.3083649
5.1461487,3.2612305,3.2398376
5.72818,2.1898956,3.066803
6.2882385,3.934555,2.7580566
6.615387,3.5680847,2.1238098
6.5575256,2.4523315,1.5467072
6.419098,1.9438019,0.854023
6.1861877,1.9159698,-0.18973541
5.818268,2.0097961,-0.8217335
5.3177795,2.0300598,-0.7766781
4.8002014,2.6544952,-1.2801838
3.8990784,3.3076172,-1.7913084
3.9415588,3.5035553,-1.4715252
3.952057,3.798462,-1.3611164
3.8780823,3.741867,-1.2491837
3.7853088,3.6199036,-0.8107815
3.6061096,3.5373077,-0.35978603
3.4134827,3.5666504,-0.041988373
3.1979065,3.6279755,0.21134281
