edition,centre,typeOfLevel,level,dataDate,stepRange,dataType,shortName,packingType,gridType,value1,value2,value3,value4
1,ecmf,surface,0,20210104,8,fc,2t,grid_simple,regular_ll,9999,9999,276.406,275.917
1,ecmf,surface,0,20210104,9,fc,10u,grid_simple,regular_ll,9999,9999,-2.01941,-1.64929
1,ecmf,surface,0,20210104,9,fc,10v,grid_simple,regular_ll,9999,9999,-4.48511,-4.07202
1,ecmf,surface,0,20210104,9,fc,2t,grid_simple,regular_ll,9999,9999,276.165,275.663
1,ecmf,surface,0,20210104,10,fc,10u,grid_simple,regular_ll,9999,9999,-1.98637,-1.62602
1,ecmf,surface,0,20210104,10,fc,10v,grid_simple,regular_ll,9999,9999,-4.5012,-4.07445
1,ecmf,surface,0,20210104,10,fc,2t,grid_simple,regular_ll,9999,9999,276.343,275.876
1,ecmf,surface,0,20210104,11,fc,10u,grid_simple,regular_ll,9999,9999,-1.96803,-1.63795
1,ecmf,surface,0,20210104,11,fc,10v,grid_simple,regular_ll,9999,9999,-4.44151,-4.01573
1,ecmf,surface,0,20210104,11,fc,2t,grid_simple,regular_ll,9999,9999,276.756,276.373
1,ecmf,surface,0,20210104,12,fc,10u,grid_simple,regular_ll,9999,9999,-1.84238,-1.53085
1,ecmf,surface,0,20210104,12,fc,10v,grid_simple,regular_ll,9999,9999,-4.38999,-3.97349
1,ecmf,surface,0,20210104,12,fc,2t,grid_simple,regular_ll,9999,9999,277.034,276.692
1,ecmf,surface,0,20210104,13,fc,10u,grid_simple,regular_ll,9999,9999,-1.6373,-1.33945
1,ecmf,surface,0,20210104,13,fc,10v,grid_simple,regular_ll,9999,9999,-4.42635,-4.01619
1,ecmf,surface,0,20210104,13,fc,2t,grid_simple,regular_ll,9999,9999,277.073,276.737
1,ecmf,surface,0,20210104,14,fc,10u,grid_simple,regular_ll,9999,9999,-1.4455,-1.16132
1,ecmf,surface,0,20210104,14,fc,10v,grid_simple,regular_ll,9999,9999,-4.54962,-4.13556
1,ecmf,surface,0,20210104,14,fc,2t,grid_simple,regular_ll,9999,9999,277.103,276.765
