edition,centre,typeOfLevel,level,dataDate,stepRange,dataType,shortName,packingType,gridType,value1,value2,value3,value4
1,ecmf,surface,0,20210103,14,fc,10u,grid_simple,regular_ll,-6.06087,-5.70442,9999,-5.58138
1,ecmf,surface,0,20210103,14,fc,10v,grid_simple,regular_ll,-4.16577,-4.11694,9999,-3.95288
1,ecmf,surface,0,20210103,14,fc,2t,grid_simple,regular_ll,278.146,277.987,9999,278.163
1,ecmf,surface,0,20210103,15,fc,10u,grid_simple,regular_ll,-6.34918,-5.97418,9999,-5.90094
1,ecmf,surface,0,20210103,15,fc,10v,grid_simple,regular_ll,-3.77055,-3.74662,9999,-3.68363
1,ecmf,surface,0,20210103,15,fc,2t,grid_simple,regular_ll,277.781,277.607,9999,277.793
1,ecmf,surface,0,20210103,16,fc,10u,grid_simple,regular_ll,-5.89182,-5.5881,9999,-5.60178
1,ecmf,surface,0,20210103,16,fc,10v,grid_simple,regular_ll,-3.20924,-3.19704,9999,-3.19557
1,ecmf,surface,0,20210103,16,fc,2t,grid_simple,regular_ll,277.282,277.064,9999,277.232
1,ecmf,surface,0,20210103,17,fc,10u,grid_simple,regular_ll,-5.7684,-5.45297,9999,-5.48227
1,ecmf,surface,0,20210103,17,fc,10v,grid_simple,regular_ll,-3.10008,-3.0825,9999,-3.08152
1,ecmf,surface,0,20210103,17,fc,2t,grid_simple,regular_ll,277.159,276.896,9999,277.091
1,ecmf,surface,0,20210103,18,fc,10u,grid_simple,regular_ll,-5.78833,-5.42993,9999,-5.40259
1,ecmf,surface,0,20210103,18,fc,10v,grid_simple,regular_ll,-2.9703,-2.94686,9999,-2.95223
1,ecmf,surface,0,20210103,18,fc,2t,grid_simple,regular_ll,277.153,276.854,9999,277.048
1,ecmf,surface,0,20210103,19,fc,10u,grid_simple,regular_ll,-5.04855,-4.79953,9999,-4.83566
1,ecmf,surface,0,20210103,19,fc,10v,grid_simple,regular_ll,-2.77449,-2.7154,9999,-2.69441
1,ecmf,surface,0,20210103,19,fc,2t,grid_simple,regular_ll,277.182,276.906,9999,277.111
1,ecmf,surface,0,20210103,20,fc,10u,grid_simple,regular_ll,-4.84514,-4.54533,9999,-4.56584
1,ecmf,surface,0,20210103,20,fc,10v,grid_simple,regular_ll,-3.06477,-2.99592,9999,-2.97297
1,ecmf,surface,0,20210103,20,fc,2t,grid_simple,regular_ll,276.975,276.671,9999,276.854
1,ecmf,surface,0,20210103,21,fc,10u,grid_simple,regular_ll,-4.37106,-4.07809,9999,-4.19626
1,ecmf,surface,0,20210103,21,fc,10v,grid_simple,regular_ll,-3.24243,-3.17896,9999,-3.16626
1,ecmf,surface,0,20210103,21,fc,2t,grid_simple,regular_ll,276.601,276.302,9999,276.511
1,ecmf,surface,0,20210103,22,fc,10u,grid_simple,regular_ll,-4.42751,-4.10036,9999,-4.19997
1,ecmf,surface,0,20210103,22,fc,10v,grid_simple,regular_ll,-3.10037,-3.05887,9999,-3.03348
1,ecmf,surface,0,20210103,22,fc,2t,grid_simple,regular_ll,276.558,276.216,9999,276.427
1,ecmf,surface,0,20210103,23,fc,10u,grid_simple,regular_ll,-4.85448,-4.46581,9999,-4.55272
1,ecmf,surface,0,20210103,23,fc,10v,grid_simple,regular_ll,-2.74653,-2.74312,9999,-2.727
1,ecmf,surface,0,20210103,23,fc,2t,grid_simple,regular_ll,276.564,276.226,9999,276.488
1,ecmf,surface,0,20210103,24,fc,10u,grid_simple,regular_ll,-4.84296,-4.46698,9999,-4.61932
1,ecmf,surface,0,20210103,24,fc,10v,grid_simple,regular_ll,-2.52898,-2.52654,9999,-2.49236
1,ecmf,surface,0,20210103,24,fc,2t,grid_simple,regular_ll,276.689,276.3,9999,276.529
1,ecmf,surface,0,20210104,1,fc,10u,grid_simple,regular_ll,-4.61205,-4.23509,9999,-4.46458
1,ecmf,surface,0,20210104,1,fc,10v,grid_simple,regular_ll,-2.67436,-2.62162,9999,-2.56938
1,ecmf,surface,0,20210104,1,fc,2t,grid_simple,regular_ll,276.836,276.404,9999,276.682
1,ecmf,surface,0,20210104,2,fc,10u,grid_simple,regular_ll,-4.63829,-4.19688,9999,-4.40099
1,ecmf,surface,0,20210104,2,fc,10v,grid_simple,regular_ll,-3.18012,-3.09321,9999,-3.02485
1,ecmf,surface,0,20210104,2,fc,2t,grid_simple,regular_ll,276.988,276.499,9999,276.741
1,ecmf,surface,0,20210104,3,fc,10u,grid_simple,regular_ll,-5.01358,-4.54483,9999,-4.72745
1,ecmf,surface,0,20210104,3,fc,10v,grid_simple,regular_ll,-3.54647,-3.45223,9999,-3.36483
1,ecmf,surface,0,20210104,3,fc,2t,grid_simple,regular_ll,277.014,276.547,9999,276.801
1,ecmf,surface,0,20210104,4,fc,10u,grid_simple,regular_ll,-5.42412,-4.93974,9999,-5.06279
1,ecmf,surface,0,20210104,4,fc,10v,grid_simple,regular_ll,-3.68777,-3.60329,9999,-3.53103
1,ecmf,surface,0,20210104,4,fc,2t,grid_simple,regular_ll,277.003,276.561,9999,276.784
1,ecmf,surface,0,20210104,5,fc,10u,grid_simple,regular_ll,-5.99718,-5.51183,9999,-5.60948
1,ecmf,surface,0,20210104,5,fc,10v,grid_simple,regular_ll,-3.81293,-3.73041,9999,-3.64789
1,ecmf,surface,0,20210104,5,fc,2t,grid_simple,regular_ll,277.183,276.821,9999,277.021
1,ecmf,surface,0,20210104,6,fc,10u,grid_simple,regular_ll,-6.42273,-5.953,9999,-6.03406
1,ecmf,surface,0,20210104,6,fc,10v,grid_simple,regular_ll,-3.96519,-3.83579,9999,-3.74107
1,ecmf,surface,0,20210104,6,fc,2t,grid_simple,regular_ll,277.238,276.887,9999,277.055
1,ecmf,surface,0,20210104,7,fc,10u,grid_simple,regular_ll,-6.27478,-5.8988,9999,-6.03064
1,ecmf,surface,0,20210104,7,fc,10v,grid_simple,regular_ll,-4.4868,-4.32566,9999,-4.25096
1,ecmf,surface,0,20210104,7,fc,2t,grid_simple,regular_ll,277.378,277.05,9999,277.2
1,ecmf,surface,0,20210104,8,fc,10u,grid_simple,regular_ll,-6.38683,-5.99815,9999,-6.01768
1,ecmf,surface,0,20210104,8,fc,10v,grid_simple,regular_ll,-4.65108,-4.49727,9999,-4.40254
1,ecmf,surface,0,20210104,8,fc,2t,grid_simple,regular_ll,277.429,277.107,9999,277.244
1,ecmf,surface,0,20210104,9,fc,10u,grid_simple,regular_ll,-6.41785,-6.07019,9999,-6.07019
1,ecmf,surface,0,20210104,9,fc,10v,grid_simple,regular_ll,-4.80933,-4.66724,9999,-4.57007
1,ecmf,surface,0,20210104,9,fc,2t,grid_simple,regular_ll,277.524,277.237,9999,277.378
1,ecmf,surface,0,20210104,10,fc,10u,grid_simple,regular_ll,-6.76372,-6.39848,9999,-6.34282
1,ecmf,surface,0,20210104,10,fc,10v,grid_simple,regular_ll,-4.85228,-4.70872,9999,-4.58568
1,ecmf,surface,0,20210104,10,fc,2t,grid_simple,regular_ll,277.784,277.542,9999,277.702
1,ecmf,surface,0,20210104,11,fc,10u,grid_simple,regular_ll,-6.86354,-6.63503,9999,-6.5237
1,ecmf,surface,0,20210104,11,fc,10v,grid_simple,regular_ll,-4.78624,-4.67588,9999,-4.51475
1,ecmf,surface,0,20210104,11,fc,2t,grid_simple,regular_ll,278.111,277.914,9999,278.119
